px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.080978,-0.12096,0.065256,0.891495,0.199178,-0.406896,-0.316702,-0.368226,-0.874133,0
0.078598,-0.12174,0.063804,0.892932,0.199952,-0.40335,-0.310869,-0.374191,-0.873695,0
0.076568,-0.123301,0.062734,0.892838,0.209507,-0.398681,-0.308872,-0.359408,-0.880582,0
0.074576,-0.124411,0.062201,0.892466,0.212707,-0.39782,-0.309403,-0.353138,-0.882929,0
0.07271,-0.125692,0.061899,0.891004,0.216815,-0.398877,-0.309445,-0.352849,-0.88303,0
0.07079,-0.126652,0.061682,0.889519,0.217623,-0.401743,-0.308224,-0.363255,-0.879229,0
0.068758,-0.127574,0.061207,0.88949,0.225611,-0.397376,-0.307598,-0.347466,-0.885805,0
0.066252,-0.127222,0.060607,0.890534,0.217693,-0.399449,-0.303719,-0.369199,-0.878321,0
0.063577,-0.126814,0.059511,0.893569,0.217725,-0.392595,-0.298426,-0.365233,-0.881786,0
0.06068,-0.126247,0.057871,0.898468,0.222114,-0.378708,-0.289888,-0.347692,-0.89167,0
0.057796,-0.126078,0.055963,0.903596,0.228482,-0.362367,-0.281083,-0.322115,-0.90401,0
0.054442,-0.124867,0.054209,0.908558,0.219375,-0.355522,-0.267617,-0.347842,-0.898547,0
0.051601,-0.124932,0.052214,0.914619,0.225521,-0.335577,-0.257676,-0.314459,-0.913629,0
0.048627,-0.125042,0.050858,0.916302,0.225763,-0.33079,-0.24595,-0.334642,-0.909683,0
0.046024,-0.125873,0.049953,0.91718,0.230087,-0.325334,-0.238219,-0.337876,-0.910545,0
0.043749,-0.126874,0.04969,0.918702,0.235171,-0.317303,-0.237761,-0.312196,-0.919785,0
0.041592,-0.128208,0.049959,0.917109,0.240529,-0.317894,-0.237082,-0.311989,-0.92003,0
0.039506,-0.129566,0.050584,0.914886,0.244829,-0.321001,-0.237931,-0.315364,-0.918659,0
0.037429,-0.130532,0.051302,0.914624,0.246782,-0.320253,-0.2396,-0.307184,-0.920994,0
0.035289,-0.131529,0.051919,0.913571,0.250328,-0.320505,-0.240549,-0.302828,-0.922188,0
0.03312,-0.132397,0.052232,0.91298,0.25291,-0.320162,-0.239691,-0.302549,-0.922504,0
0.030557,-0.132616,0.052289,0.913191,0.251959,-0.32031,-0.235504,-0.31519,-0.919344,0
0.028062,-0.133082,0.051945,0.915131,0.254425,-0.312736,-0.228268,-0.312405,-0.922115,0
0.025692,-0.13384,0.051311,0.91755,0.259928,-0.300896,-0.217617,-0.305071,-0.927133,0
0.023361,-0.134736,0.050818,0.919076,0.264512,-0.292117,-0.205267,-0.31144,-0.927831,0
0.021215,-0.136044,0.050483,0.919787,0.273283,-0.281616,-0.193512,-0.308448,-0.93135,0
0.019283,-0.137372,0.050578,0.920161,0.280025,-0.27366,-0.181009,-0.315526,-0.931493,0
0.01765,-0.139062,0.051157,0.9195,0.290027,-0.265337,-0.16967,-0.31606,-0.933444,0
0.016262,-0.140686,0.052446,0.919518,0.29827,-0.255971,-0.160494,-0.30955,-0.937241,0
0.014909,-0.141972,0.054717,0.918375,0.302967,-0.254557,-0.154127,-0.318623,-0.935267,0
0.014002,-0.143662,0.05798,0.915784,0.310785,-0.254467,-0.15296,-0.315957,-0.936362,0
0.013411,-0.145085,0.062398,0.914527,0.315651,-0.252991,-0.156536,-0.300543,-0.940835,0
0.012901,-0.145922,0.068373,0.911887,0.314502,-0.263724,-0.164995,-0.307446,-0.937152,0
0.012815,-0.146769,0.075832,0.909173,0.311353,-0.276522,-0.18001,-0.304942,-0.935204,0
0.013243,-0.147501,0.085045,0.903993,0.30485,-0.299773,-0.202703,-0.311744,-0.928293,0
0.014444,-0.148571,0.095817,0.895798,0.298423,-0.329377,-0.23214,-0.317818,-0.919295,0
0.016379,-0.14972,0.108219,0.879971,0.285364,-0.37976,-0.263064,-0.372922,-0.88979,0
0.019456,-0.150692,0.121872,0.866625,0.278753,-0.413834,-0.313401,-0.34127,-0.88618,0
0.02353,-0.151682,0.13649,0.845932,0.268107,-0.460996,-0.36524,-0.338609,-0.867147,0
0.028707,-0.152465,0.151574,0.819865,0.259908,-0.510166,-0.42145,-0.329179,-0.844998,0
0.034881,-0.152712,0.16684,0.788415,0.248646,-0.562651,-0.48023,-0.322813,-0.81558,0
0.041928,-0.152677,0.181774,0.752104,0.241944,-0.613028,-0.539505,-0.308213,-0.783543,0
0.049571,-0.152046,0.196135,0.709573,0.207894,-0.673265,-0.590693,-0.345439,-0.729214,0
0.057802,-0.151184,0.209434,0.667167,0.226117,-0.709761,-0.651958,-0.283654,-0.7032,0
0.06612,-0.149878,0.2215,0.622311,0.230459,-0.748076,-0.702515,-0.257087,-0.66361,0
0.074284,-0.147896,0.232239,0.575431,0.203592,-0.792105,-0.745074,-0.268893,-0.610378,0
0.081821,-0.14535,0.241483,0.532137,0.164704,-0.830484,-0.778338,-0.290859,-0.556408,0
