px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.066372,-0.041349,0.088708,0.915833,0.061151,-0.396876,-0.363176,-0.29554,-0.883606,0
0.065795,-0.041699,0.08839,0.916508,0.054315,-0.396312,-0.358179,-0.329689,-0.873506,0
0.06548,-0.04309,0.087916,0.916838,0.07008,-0.39306,-0.356803,-0.297951,-0.885391,0
0.06507,-0.043736,0.087489,0.918006,0.0748,-0.389448,-0.356015,-0.277163,-0.892431,0
0.064673,-0.044337,0.087099,0.918593,0.077823,-0.387466,-0.3536,-0.276025,-0.893744,0
0.06422,-0.044882,0.086985,0.918158,0.079016,-0.388256,-0.351464,-0.289966,-0.890164,0
0.0638,-0.04516,0.086949,0.918102,0.07867,-0.388459,-0.351041,-0.293625,-0.889131,0
0.063517,-0.045312,0.08691,0.918438,0.079533,-0.387486,-0.35158,-0.284792,-0.891788,0
0.063079,-0.045138,0.087067,0.917826,0.074289,-0.389969,-0.35139,-0.305047,-0.885139,0
0.062899,-0.045159,0.087057,0.91834,0.075819,-0.388461,-0.354138,-0.280874,-0.892018,0
0.062496,-0.045236,0.087213,0.9171,0.072754,-0.391961,-0.354507,-0.300897,-0.885317,0
0.062158,-0.045391,0.087105,0.916767,0.072402,-0.392806,-0.355327,-0.30134,-0.884837,0
0.061905,-0.045645,0.08667,0.917516,0.076878,-0.390198,-0.357276,-0.271646,-0.893623,0
0.061357,-0.046172,0.086211,0.916971,0.080809,-0.390685,-0.356318,-0.274591,-0.893105,0
0.06078,-0.046243,0.085311,0.917681,0.081206,-0.38893,-0.354364,-0.275419,-0.893628,0
0.059963,-0.045988,0.084083,0.918573,0.076085,-0.387858,-0.349251,-0.303204,-0.886618,0
0.059242,-0.046192,0.082489,0.920248,0.080985,-0.382864,-0.345262,-0.292543,-0.891747,0
0.058369,-0.046067,0.08059,0.922631,0.083933,-0.376441,-0.340802,-0.279552,-0.897611,0
0.057281,-0.045808,0.078455,0.924937,0.084551,-0.370598,-0.333725,-0.286143,-0.898193,0
0.056206,-0.045297,0.075916,0.928978,0.088575,-0.359381,-0.328728,-0.248803,-0.911062,0
0.054691,-0.044265,0.07333,0.931932,0.082136,-0.353208,-0.317712,-0.284619,-0.904462,0
0.053429,-0.043654,0.07041,0.936955,0.086124,-0.338672,-0.311686,-0.232268,-0.92136,0
0.051845,-0.042872,0.067811,0.939081,0.081753,-0.333831,-0.301375,-0.271067,-0.914164,0
0.050411,-0.042183,0.064953,0.943026,0.080461,-0.322845,-0.293159,-0.257964,-0.920604,0
0.04885,-0.041987,0.062301,0.94568,0.080669,-0.314932,-0.285306,-0.25847,-0.922927,0
0.047386,-0.042221,0.059408,0.948973,0.08467,-0.303778,-0.277325,-0.234542,-0.931709,0
0.045903,-0.042817,0.056533,0.951705,0.08774,-0.294211,-0.268367,-0.227716,-0.936015,0
0.044466,-0.0437,0.053439,0.955336,0.092808,-0.280571,-0.258763,-0.195874,-0.945873,0
0.042946,-0.045075,0.050342,0.957976,0.099519,-0.269033,-0.246806,-0.192,-0.949854,0
0.041406,-0.047277,0.046817,0.962167,0.119301,-0.244955,-0.231037,-0.119301,-0.965603,0
0.040072,-0.049523,0.043482,0.965425,0.129117,-0.226457,-0.21392,-0.10404,-0.971295,0
0.038802,-0.05201,0.040453,0.967894,0.139653,-0.208994,-0.196245,-0.099702,-0.975473,0
0.037657,-0.054532,0.037695,0.970389,0.150237,-0.189139,-0.176946,-0.090876,-0.980016,0
0.036871,-0.057457,0.035685,0.971156,0.164085,-0.173008,-0.159042,-0.094841,-0.982706,0
0.036338,-0.060197,0.03467,0.971631,0.176011,-0.157965,-0.143719,-0.09102,-0.985424,0
0.036039,-0.062129,0.035129,0.968744,0.183686,-0.166715,-0.13417,-0.177294,-0.97497,0
0.03626,-0.064564,0.036743,0.967538,0.194189,-0.161745,-0.129656,-0.167955,-0.977231,0
0.036596,-0.066332,0.039795,0.966316,0.200677,-0.161128,-0.131478,-0.153276,-0.979398,0
0.03716,-0.067294,0.044431,0.964417,0.203558,-0.168714,-0.140343,-0.146653,-0.979182,0
0.037994,-0.067874,0.050485,0.96243,0.202429,-0.180975,-0.156494,-0.131143,-0.978934,0
0.039041,-0.067575,0.057936,0.958791,0.198169,-0.203588,-0.178802,-0.136,-0.97444,0
0.040501,-0.06707,0.066494,0.954672,0.192409,-0.227113,-0.206921,-0.1195,-0.971032,0
0.042184,-0.065725,0.076101,0.9479,0.180156,-0.262736,-0.240459,-0.136365,-0.961033,0
0.044457,-0.064614,0.086258,0.939745,0.171897,-0.295519,-0.279337,-0.11229,-0.953604,0
0.046998,-0.062725,0.09687,0.927683,0.154757,-0.339786,-0.320227,-0.138165,-0.937211,0
0.05002,-0.061405,0.107717,0.910953,0.140812,-0.387732,-0.363353,-0.171085,-0.915808,0
0.053785,-0.060523,0.118157,0.895477,0.136339,-0.423713,-0.407765,-0.130396,-0.903728,0
0.058038,-0.059714,0.128161,0.876566,0.137072,-0.461349,-0.4532,-0.08756,-0.887098,0
0.062151,-0.058647,0.137541,0.854791,0.129739,-0.502494,-0.494872,-0.08787,-0.864512,0
0.06685,-0.058799,0.146109,0.83407,0.160182,-0.527891,-0.533987,-0.005838,-0.845472,0
0.071289,-0.057534,0.15414,0.807143,0.126293,-0.576689,-0.572802,-0.068906,-0.816793,0
0.075808,-0.057547,0.161162,0.782265,0.134333,-0.60829,-0.607373,-0.052502,-0.79268,0
0.080119,-0.056526,0.167332,0.75562,0.102039,-0.647013,-0.638185,-0.107759,-0.762304,0
0.084167,-0.055596,0.172437,0.731621,0.07755,-0.677287,-0.665188,-0.136208,-0.734147,0
0.087681,-0.055908,0.175923,0.710759,0.080277,-0.69884,-0.687138,-0.13338,-0.714179,0
0.090646,-0.056425,0.178253,0.692439,0.099093,-0.714639,-0.705945,-0.111362,-0.699457,0
0.092694,-0.055977,0.179471,0.678134,0.090679,-0.729322,-0.71958,-0.119888,-0.683982,0
0.093802,-0.05506,0.179457,0.668069,0.070807,-0.740723,-0.728615,-0.139776,-0.67051,0
0.093972,-0.054629,0.178,0.662549,0.066244,-0.746084,-0.733598,-0.143691,-0.664219,0
0.092992,-0.053844,0.175157,0.662326,0.057705,-0.74699,-0.733816,-0.151147,-0.662321,0
0.09087,-0.052834,0.170711,0.668813,0.060894,-0.740932,-0.729838,-0.135926,-0.66997,0
0.087571,-0.05183,0.164848,0.679438,0.052151,-0.731877,-0.720192,-0.14334,-0.678805,0
0.083085,-0.05096,0.157409,0.694735,0.028964,-0.718682,-0.70337,-0.181545,-0.687249,0
0.077654,-0.050542,0.14779,0.716911,0.03948,-0.696046,-0.681128,-0.173248,-0.711372,0
0.071055,-0.049629,0.136131,0.745751,0.039524,-0.665051,-0.649467,-0.179354,-0.738935,0
0.063529,-0.048302,0.122307,0.780383,0.035672,-0.624284,-0.607262,-0.19485,-0.770238,0
0.055459,-0.047749,0.105721,0.823492,0.084823,-0.56095,-0.55184,-0.109686,-0.826705,0
